ID,HW1,HW2,HW3,HW4,HW5,HW6,HW7,HW8,mid,final,prof
40123056,0.0,0.0,30.0,40.0,40.0,40,20.0,40.0,6.7,14.0,2
40123061,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,6.7,12.48,2
40123065,0.0,0.0,0.0,38.0,0.0,40,0.0,0.0,4.0,10.08,2
40123070,0.0,0.0,0.0,39.0,40.0,40,0.0,34.0,6.8,14.629999999999999,2
40123073,0.0,0.0,40.0,38.0,35.0,40,32.0,34.0,4.7,12.489999999999998,2
40123074,0.0,0.0,10.0,15.0,40.0,40,10.0,34.0,5.9,14.39,2
40123085,0.0,0.0,40.0,36.0,0.0,40,30.0,40.0,5.1,13.459999999999999,2
40123087,0.0,0.0,0.0,0.0,35.0,40,0.0,0.0,3.9,7.449999999999999,2
40123409,0.0,0.0,20.0,0.0,0.0,0,0.0,0.0,1.2,1.4,2
40123410,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,1.3,2
40123411,0.0,0.0,40.0,38.0,35.0,40,0.0,40.0,3.1,8.33,2
40123413,0.0,0.0,40.0,40.0,40.0,40,32.0,40.0,3.5,10.52,2
40123414,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,4.3,2
40123415,0.0,0.0,0.0,0.0,40.0,40,40.0,40.0,6.8,16.2,2
40123416,0.0,0.0,38.0,34.0,35.0,40,20.0,20.0,1.4,7.77,2
40123423,0.0,0.0,35.0,25.0,0.0,40,40.0,0.0,5.1,11.9,2
40128003,0.0,0.0,40.0,38.0,35.0,40,32.0,18.0,3.1,6.13,2
40128050,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.5,4.2,2
40129001,0.0,0.0,36.0,40.0,38.0,40,0.0,40.0,6.0,14.34,2
40129002,0.0,0.0,0.0,36.0,40.0,0,40.0,40.0,0.0,1.56,2
40129003,0.0,0.0,40.0,38.0,40.0,40,30.0,40.0,2.5,4.779999999999999,2
40129004,0.0,0.0,40.0,40.0,35.0,40,20.0,40.0,3.7,10.149999999999999,2
40129007,0.0,0.0,38.0,0.0,0.0,0,0.0,0.0,3.8,8.48,2
40129009,0.0,0.0,10.0,25.0,0.0,0,30.0,40.0,4.4,8.45,2
40129010,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.1,2
40129011,0.0,0.0,40.0,38.0,35.0,40,30.0,0.0,2.1,7.130000000000001,2
40129012,0.0,0.0,40.0,40.0,40.0,40,40.0,40.0,4.9,11.5,2
40129013,0.0,0.0,40.0,38.0,40.0,35,30.0,34.0,0.0,2.17,2
40129014,0.0,0.0,40.0,36.0,40.0,40,30.0,40.0,3.9,13.66,2
40129021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.8,12.6,2
40129022,0.0,0.0,40.0,38.0,40.0,40,25.0,24.0,0.0,2.07,2
40129023,0.0,0.0,38.0,35.0,40.0,40,30.0,40.0,4.3,12.23,2
40129025,0.0,0.0,40.0,38.0,40.0,40,0.0,36.0,4.5,15.04,2
40129028,0.0,0.0,38.0,38.0,40.0,40,40.0,40.0,3.8,9.26,2
40129047,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.8,12.8,2
40131063,0.0,0.0,32.0,40.0,40.0,0,40.0,40.0,3.9,12.520000000000001,2
40132401,0.0,0.0,36.0,38.0,40.0,40,30.0,40.0,2.1,9.34,2
40132402,0.0,0.0,36.0,37.0,40.0,40,40.0,0.0,4.9,12.73,2
40132405,0.0,0.0,40.0,38.0,35.0,40,32.0,34.0,0.0,2.19,2
40132406,0.0,0.0,40.0,40.0,40.0,40,40.0,40.0,0.0,2.4,2
40132414,0.0,0.0,38.0,33.0,25.0,38,0.0,0.0,0.1,1.4400000000000002,2
40132417,0.0,0.0,10.0,35.0,40.0,40,40.0,40.0,0.0,2.05,2
40132420,0.0,0.0,40.0,40.0,40.0,40,30.0,40.0,0.5,2.8,2
40122009,40.0,39.0,40.0,40.0,0.0,40,35.0,35.0,1.2,7.69,11
40122010,25.0,34.0,34.0,40.0,40.0,40,28.0,35.0,5.9,15.06,11
40122015,0.0,39.0,40.0,40.0,0.0,40,35.0,0.0,5.3,13.64,11
40122019,37.0,39.0,40.0,40.0,40.0,40,35.0,35.0,3.1,14.36,11
40122020,35.0,40.0,40.0,40.0,40.0,40,20.0,40.0,5.9,14.65,11
40122025,25.0,39.0,40.0,40.0,40.0,40,33.0,22.0,5.2,9.89,11
40122027,40.0,34.0,40.0,40.0,40.0,40,35.0,40.0,6.8,10.39,11
40122033,38.0,39.0,0.0,37.0,40.0,40,35.0,40.0,6.1,12.59,11
40122034,40.0,34.0,40.0,40.0,40.0,40,35.0,35.0,4.8,13.34,11
40122035,40.0,20.0,40.0,40.0,35.0,40,35.0,38.0,6.8,18.18,11
40122036,40.0,0.0,40.0,40.0,40.0,0,35.0,0.0,3.1,7.15,11
40123010,25.0,34.0,40.0,40.0,40.0,40,26.0,40.0,5.4,13.05,11
40123011,35.0,34.0,40.0,38.0,40.0,40,35.0,40.0,6.8,18.22,11
40123012,35.0,30.0,40.0,38.0,40.0,40,40.0,40.0,6.9,18.73,11
40123013,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,6.2,18.09,11
40123014,40.0,39.0,40.0,40.0,40.0,40,35.0,40.0,7.0,18.240000000000002,11
40123015,37.0,29.0,38.0,40.0,40.0,40,0.0,40.0,6.5,12.04,11
40123016,0.0,32.0,0.0,40.0,40.0,40,35.0,16.0,4.3,9.73,11
40123017,35.0,39.0,40.0,40.0,40.0,40,35.0,40.0,5.4,17.39,11
40123028,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,5.9,17.39,11
40123029,22.0,24.0,40.0,38.0,0.0,40,35.0,38.0,1.4,7.869999999999999,11
40123030,12.0,34.0,40.0,0.0,40.0,40,28.0,0.0,1.7,7.04,11
40123031,35.0,39.0,40.0,40.0,40.0,40,38.0,40.0,6.1,16.72,11
40123032,24.0,33.0,34.0,40.0,40.0,40,35.0,40.0,6.8,18.66,11
40123033,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,5.9,17.29,11
40123034,18.0,29.0,40.0,40.0,40.0,40,28.0,38.0,3.8,10.93,11
40123035,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,6.9,18.689999999999998,11
40123417,35.0,37.0,40.0,40.0,40.0,40,35.0,40.0,5.8,14.169999999999998,11
40123426,38.0,39.0,40.0,40.0,40.0,40,40.0,35.0,3.7,14.82,11
40123427,15.0,40.0,40.0,40.0,40.0,40,31.0,35.0,1.8,8.71,11
40123428,40.0,34.0,40.0,37.0,40.0,40,30.0,0.0,5.9,16.11,11
40125006,40.0,39.0,40.0,40.0,40.0,40,28.0,40.0,7.0,13.87,11
40125007,0.0,37.0,40.0,40.0,40.0,40,35.0,40.0,4.1,15.620000000000001,11
40125010,40.0,39.0,40.0,40.0,35.0,40,40.0,40.0,7.0,19.14,11
40125017,40.0,24.0,40.0,35.0,40.0,0,35.0,37.0,6.1,13.01,11
40125019,35.0,32.0,40.0,40.0,40.0,40,33.0,40.0,7.0,17.2,11
40125028,35.0,34.0,40.0,40.0,40.0,40,40.0,40.0,6.9,16.39,11
40125043,40.0,25.0,40.0,40.0,40.0,40,35.0,40.0,6.6,15.799999999999999,11
40125045,40.0,35.0,40.0,40.0,40.0,40,35.0,37.0,6.9,17.37,11
40125404,25.0,38.0,40.0,40.0,40.0,40,40.0,40.0,5.6,13.53,11
40125408,40.0,38.0,32.0,0.0,30.0,40,0.0,0.0,1.9,3.7,11
40125409,25.0,39.0,40.0,40.0,40.0,40,40.0,40.0,3.3,12.29,11
40125411,14.0,37.0,40.0,40.0,0.0,40,35.0,40.0,0.5,2.96,11
40126408,28.0,39.0,0.0,0.0,0.0,0,30.0,0.0,2.4,5.369999999999999,11
40126412,40.0,40.0,40.0,0.0,40.0,40,31.0,15.0,0.0,6.359999999999999,11
40130022,0.0,38.0,40.0,37.0,0.0,40,0.0,22.0,3.8,6.07,11
40130023,35.0,36.0,40.0,40.0,40.0,40,33.0,40.0,0.0,8.34,11
40130029,40.0,39.0,0.0,35.0,20.0,40,35.0,40.0,5.8,10.49,11
40130031,0.0,34.0,40.0,40.0,35.0,40,35.0,40.0,2.3,6.64,11
40130036,40.0,34.0,40.0,40.0,40.0,40,33.0,40.0,1.1,4.869999999999999,11
40130037,0.0,39.0,40.0,0.0,40.0,0,0.0,35.0,0.0,2.04,11
40130038,0.0,29.0,40.0,40.0,40.0,40,35.0,40.0,0.7,5.24,11
40130403,0.0,39.0,40.0,40.0,40.0,40,38.0,40.0,3.1,11.17,11
40130406,35.0,39.0,40.0,40.0,0.0,40,40.0,40.0,4.9,13.94,11
40130407,40.0,0.0,36.0,40.0,40.0,40,35.0,40.0,1.8,5.71,11
40130408,35.0,39.0,40.0,40.0,40.0,40,28.0,40.0,2.6,7.42,11
40131402,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.1,3.1,11
40131403,23.0,33.0,40.0,0.0,40.0,40,35.0,22.0,4.3,9.530000000000001,11
40131405,40.0,39.0,40.0,37.0,40.0,40,35.0,40.0,3.9,14.51,11
40033108,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0
40111427,15.0,33.0,35.0,32.0,35.0,0,35.0,22.0,0.9,4.67,0
40124401,15.0,40.0,40.0,40.0,40.0,40,30.0,35.0,3.0,11.8,0
40124409,15.0,40.0,40.0,38.0,40.0,40,30.0,36.0,1.6,5.99,0
40124410,15.0,40.0,40.0,37.0,40.0,40,30.0,25.0,3.6,6.87,0
40124414,37.0,40.0,40.0,40.0,40.0,40,35.0,40.0,5.3,13.920000000000002,0
40124415,30.0,39.0,40.0,40.0,40.0,40,35.0,40.0,6.1,17.64,0
40124416,40.0,37.0,40.0,30.0,40.0,40,29.0,37.0,2.3,7.13,0
40124417,18.0,36.0,40.0,40.0,40.0,40,30.0,35.0,1.3,8.09,0
40125425,20.0,0.0,0.0,27.0,40.0,40,0.0,40.0,0.6,2.4699999999999998,0
40125426,30.0,37.0,40.0,40.0,40.0,40,31.0,40.0,2.0,7.38,0
40126001,40.0,37.0,40.0,0.0,40.0,40,40.0,40.0,2.4,7.17,0
40126002,40.0,34.0,40.0,38.0,40.0,40,40.0,40.0,6.2,17.62,0
40126004,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,6.3,18.39,0
40126005,17.0,33.0,0.0,40.0,40.0,0,38.0,40.0,5.1,12.68,0
40126006,23.0,15.0,38.0,30.0,40.0,40,35.0,40.0,0.0,3.41,0
40126007,37.0,39.0,40.0,40.0,40.0,40,34.0,40.0,4.1,13.1,0
40126008,23.0,39.0,40.0,40.0,30.0,40,35.0,22.0,3.4,10.49,0
40126009,32.0,20.0,25.0,0.0,0.0,0,0.0,25.0,4.1,9.52,0
40126010,25.0,37.0,40.0,40.0,40.0,40,34.0,40.0,4.9,15.459999999999999,0
40126011,25.0,40.0,35.0,40.0,20.0,40,38.0,40.0,6.8,17.28,0
40126012,32.0,29.0,35.0,40.0,40.0,40,0.0,0.0,3.3,11.16,0
40126014,40.0,39.0,40.0,40.0,20.0,40,35.0,40.0,3.5,9.94,0
40126016,25.0,39.0,40.0,36.0,40.0,40,40.0,40.0,5.6,13.799999999999999,0
40126017,28.0,39.0,40.0,0.0,20.0,40,35.0,40.0,2.2,7.12,0
40126414,40.0,39.0,40.0,40.0,40.0,0,40.0,40.0,3.5,13.190000000000001,0
40129049,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
40129401,35.0,39.0,35.0,40.0,25.0,40,38.0,40.0,1.0,7.62,0
40129402,28.0,39.0,40.0,40.0,35.0,40,35.0,22.0,2.2,9.190000000000001,0
40129406,35.0,37.0,40.0,40.0,40.0,40,40.0,24.0,5.4,16.060000000000002,0
40129408,15.0,0.0,40.0,0.0,35.0,0,0.0,0.0,0.0,2.6,0
40129409,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
40129418,0.0,0.0,40.0,40.0,40.0,40,28.0,0.0,0.0,5.08,0
40129420,35.0,39.0,40.0,40.0,35.0,40,40.0,0.0,4.3,10.690000000000001,0
40132020,40.0,39.0,40.0,40.0,40.0,40,39.0,40.0,6.2,17.28,0
40132036,37.0,38.0,0.0,35.0,30.0,40,34.0,37.0,5.2,13.509999999999998,0
40132042,38.0,40.0,40.0,37.0,20.0,40,40.0,40.0,2.7,8.05,0
40132046,37.0,32.0,0.0,37.0,40.0,40,40.0,40.0,0.0,4.0600000000000005,0
40132049,0.0,0.0,0.0,35.0,40.0,0,34.0,0.0,0.0,1.59,0
40132050,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.6,0
40132052,35.0,34.0,0.0,38.0,0.0,40,40.0,40.0,2.2,5.2700000000000005,0
40139001,35.0,32.0,38.0,40.0,35.0,40,40.0,40.0,0.2,3.7,0
40139002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0
40139003,40.0,28.0,40.0,40.0,20.0,40,28.0,35.0,4.8,14.21,0
40139004,0.0,10.0,40.0,37.0,40.0,40,37.0,0.0,2.7,9.24,0
40139005,27.0,30.0,38.0,40.0,40.0,40,40.0,40.0,3.9,14.750000000000002,0
40139009,40.0,37.0,40.0,0.0,40.0,40,26.0,40.0,2.7,10.93,0
40139011,35.0,34.0,40.0,38.0,40.0,40,33.0,28.0,6.8,16.18,0
40139013,20.0,32.0,30.0,36.0,20.0,40,0.0,36.0,2.7,9.14,0
40139020,35.0,37.0,40.0,40.0,40.0,40,35.0,38.0,0.0,7.05,0
40139029,35.0,37.0,0.0,40.0,40.0,40,35.0,40.0,0.9,7.87,0
40139033,40.0,37.0,40.0,40.0,40.0,40,35.0,40.0,2.9,11.72,0
40139034,0.0,0.0,0.0,40.0,40.0,40,15.0,0.0,0.2,4.45,0
40139037,13.0,20.0,40.0,40.0,40.0,40,28.0,36.0,0.0,2.8699999999999997,0
40139038,0.0,32.0,40.0,40.0,40.0,40,28.0,40.0,1.1,4.2,0
40139039,30.0,39.0,40.0,40.0,40.0,40,35.0,0.0,5.4,16.740000000000002,0
40139040,2.0,0.0,0.0,38.0,40.0,40,0.0,17.0,5.3,12.27,0
40139041,0.0,0.0,36.0,40.0,40.0,40,28.0,0.0,1.7,8.139999999999999,0
40139042,35.0,10.0,40.0,40.0,40.0,40,35.0,22.0,2.5,10.620000000000001,0
40139045,37.0,39.0,40.0,40.0,40.0,40,35.0,40.0,4.5,13.11,0
40139046,0.0,29.0,40.0,40.0,40.0,40,35.0,40.0,3.5,8.24,0
40139047,25.0,34.0,0.0,40.0,40.0,40,28.0,35.0,5.6,14.319999999999999,0
40139401,12.0,34.0,40.0,38.0,35.0,40,35.0,40.0,3.9,12.840000000000002,0
40139404,18.0,0.0,0.0,0.0,0.0,40,33.0,28.0,1.9,4.890000000000001,0
40122001,34.0,40.0,38.0,34.0,35.0,40,35.0,37.0,2.8,7.2299999999999995,12
40122002,40.0,39.0,39.0,40.0,40.0,40,29.0,37.0,3.4,12.840000000000002,12
40122003,40.0,40.0,0.0,40.0,35.0,40,29.0,35.0,2.9,9.79,12
40122004,40.0,39.0,39.0,40.0,40.0,40,29.0,37.0,2.5,12.440000000000001,12
40122005,30.0,37.0,38.0,36.0,35.0,40,29.0,37.0,6.1,16.72,12
40122006,34.0,39.0,36.0,40.0,40.0,40,34.0,20.0,4.8,12.129999999999999,12
40122007,0.0,0.0,0.0,0.0,35.0,40,0.0,20.0,0.0,0.95,12
40125427,20.0,24.0,0.0,30.0,0.0,40,0.0,0.0,0.0,1.3399999999999999,12
40127001,35.0,39.0,38.0,40.0,35.0,40,40.0,40.0,4.0,15.57,12
40127003,35.0,38.0,36.0,40.0,0.0,40,0.0,0.0,0.0,1.89,12
40127004,0.0,19.0,38.0,35.0,40.0,40,30.0,40.0,0.2,2.62,12
40127016,40.0,30.0,36.0,36.0,40.0,40,30.0,40.0,1.0,4.12,12
40127017,38.0,0.0,38.0,40.0,35.0,40,30.0,40.0,0.0,3.71,12
40127020,28.0,40.0,38.0,36.0,33.0,40,30.0,37.0,0.0,3.17,12
40127021,39.0,38.0,34.0,40.0,35.0,40,38.0,40.0,3.0,13.34,12
40127022,20.0,40.0,38.0,0.0,35.0,40,30.0,40.0,1.85,6.58,12
40127023,20.0,38.0,0.0,40.0,0.0,40,40.0,0.0,0.2,1.98,12
40127024,27.0,0.0,40.0,0.0,35.0,40,37.0,0.0,3.2,8.29,12
40127026,40.0,40.0,39.0,36.0,35.0,40,35.0,40.0,1.0,6.949999999999999,12
40127027,17.0,38.0,37.0,40.0,35.0,40,37.0,40.0,1.5,4.84,12
40127028,32.0,40.0,38.0,40.0,35.0,40,22.0,40.0,1.3,4.47,12
40127029,39.0,0.0,39.0,0.0,35.0,40,34.0,40.0,2.1,8.57,12
40127030,35.0,20.0,38.0,30.0,40.0,40,30.0,30.0,0.4,3.23,12
40127031,40.0,39.0,35.0,36.0,35.0,40,30.0,40.0,4.4,8.05,12
40127041,35.0,39.0,32.0,35.0,35.0,40,37.0,40.0,3.2,7.73,12
40127042,0.0,0.0,0.0,40.0,40.0,40,29.0,0.0,0.3,1.79,12
40127046,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,12
40127047,0.0,23.0,0.0,33.0,37.5,40,30.0,32.0,4.1,11.254999999999999,12
40129005,39.0,40.0,38.0,40.0,40.0,40,29.0,30.0,6.5,14.36,12
40129006,40.0,37.0,40.0,40.0,40.0,40,40.0,40.0,6.0,14.469999999999999,12
40129008,37.0,36.0,0.0,0.0,40.0,40,39.0,0.0,1.9,6.02,12
40129015,35.0,35.0,40.0,40.0,35.0,40,30.0,15.0,5.1,13.0,12
40129018,30.0,12.0,38.0,40.0,37.5,40,35.0,40.0,3.0,13.625,12
40129019,37.0,38.0,0.0,40.0,35.0,40,40.0,0.0,4.1,12.0,12
40129024,40.0,39.0,38.0,40.0,40.0,40,25.0,32.0,7.0,17.439999999999998,12
40129026,39.0,39.0,0.0,40.0,35.0,40,29.0,40.0,5.3,10.120000000000001,12
40129029,40.0,29.0,38.0,40.0,40.0,40,40.0,35.0,6.8,17.22,12
40129031,23.0,40.0,39.0,36.0,35.0,40,40.0,0.0,3.9,13.03,12
40129032,0.0,28.0,0.0,40.0,0.0,40,40.0,32.0,5.3,13.2,12
40129033,38.0,28.0,39.0,40.0,38.0,40,40.0,40.0,4.9,16.33,12
40129034,40.0,39.0,0.0,0.0,40.0,40,25.0,0.0,6.8,17.64,12
40129035,39.0,36.0,0.0,36.0,30.0,40,40.0,0.0,2.1,5.8100000000000005,12
40129036,39.0,38.0,38.0,40.0,40.0,40,35.0,40.0,4.7,14.899999999999999,12
40129038,40.0,0.0,24.0,40.0,40.0,40,15.0,20.0,3.7,9.29,12
40129039,32.0,5.0,37.0,0.0,35.0,40,35.0,40.0,3.3,9.84,12
40129042,0.0,39.0,38.0,40.0,40.0,40,35.0,37.0,5.5,15.89,12
40130017,0.0,17.0,40.0,0.0,30.0,40,34.0,30.0,1.3,5.71,12
40130021,30.0,37.0,38.0,40.0,0.0,40,40.0,25.0,4.8,15.0,12
40130025,12.0,24.0,38.0,26.0,0.0,40,37.0,30.0,4.0,13.17,12
40130034,35.0,36.0,37.0,40.0,40.0,40,34.0,40.0,3.4,10.620000000000001,12
40130039,40.0,38.0,38.0,40.0,40.0,40,30.0,40.0,3.7,8.760000000000002,12
40130040,0.0,0.0,0.0,40.0,40.0,40,38.0,40.0,2.2,9.080000000000002,12
40130411,0.0,37.0,34.0,0.0,0.0,40,30.0,0.0,0.0,1.41,12
40130414,40.0,19.0,0.0,0.0,40.0,40,10.0,0.0,2.4,6.1899999999999995,12
40130415,0.0,0.0,0.0,30.0,20.0,40,37.0,40.0,0.0,8.27,12
40130417,0.0,38.0,28.0,0.0,0.0,40,0.0,0.0,0.0,1.36,12
40130419,40.0,37.0,37.0,40.0,35.0,40,40.0,15.0,2.7,8.14,12
40130420,35.0,30.0,39.0,40.0,40.0,40,30.0,40.0,0.6,6.4399999999999995,12
40132008,35.0,35.0,40.0,36.0,25.0,40,20.0,35.0,5.9,13.56,12
40132023,40.0,40.0,38.0,30.0,35.0,40,40.0,40.0,6.9,16.43,12
40132026,39.0,18.0,22.0,40.0,30.0,40,30.0,40.0,3.5,9.39,12
40111001,35.0,34.0,20.0,25.0,40.0,40,15.0,40.0,6.2,17.69,11
40111002,0.0,37.0,40.0,36.0,40.0,40,40.0,40.0,3.8,13.530000000000001,11
40111006,35.0,39.0,40.0,25.0,40.0,40,28.0,40.0,4.4,12.97,11
40111007,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,6.8,18.99,11
40111009,29.0,32.0,40.0,40.0,20.0,40,37.0,40.0,3.7,14.379999999999999,11
40111011,0.0,33.0,0.0,33.0,40.0,40,0.0,40.0,4.6,12.46,11
40111015,0.0,39.0,40.0,40.0,35.0,40,28.0,40.0,6.1,13.82,11
40111017,0.0,36.0,40.0,40.0,40.0,0,0.0,0.0,5.5,7.0600000000000005,11
40111018,0.0,32.0,40.0,40.0,0.0,40,40.0,0.0,0.4,5.92,11
40111019,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.7,4.7,11
40111048,30.0,38.0,38.0,40.0,40.0,40,38.0,40.0,4.2,8.04,11
40111049,40.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,11
40111050,23.0,30.0,40.0,40.0,40.0,40,25.0,40.0,6.8,18.38,11
40111051,0.0,32.0,40.0,40.0,40.0,40,35.0,40.0,3.8,13.170000000000002,11
40111052,0.0,39.0,40.0,0.0,40.0,0,0.0,0.0,6.9,16.89,11
40111053,35.0,39.0,38.0,35.0,40.0,40,35.0,40.0,3.0,9.72,11
40111054,40.0,36.0,25.0,33.0,40.0,40,35.0,40.0,5.0,13.49,11
40111055,38.0,28.0,40.0,40.0,0.0,0,28.0,8.0,0.9,2.72,11
40111058,40.0,32.0,38.0,36.0,40.0,40,39.0,40.0,3.4,9.95,11
40111059,22.0,40.0,36.0,40.0,40.0,40,33.0,40.0,3.2,9.91,11
40111060,38.0,30.0,38.0,0.0,40.0,40,23.0,35.0,6.2,16.54,11
40111061,35.0,39.0,40.0,40.0,40.0,40,35.0,40.0,5.4,15.09,11
40111062,0.0,32.0,30.0,0.0,40.0,40,28.0,40.0,5.4,12.9,11
40111063,25.0,36.0,40.0,40.0,40.0,40,31.0,0.0,0.0,3.62,11
40111064,0.0,0.0,38.0,40.0,40.0,40,39.0,40.0,5.4,13.87,11
40111065,34.0,32.0,0.0,40.0,40.0,0,28.0,0.0,7.0,15.14,11
40111066,0.0,32.0,38.0,20.0,0.0,0,28.0,40.0,2.9,4.48,11
40111067,0.0,38.0,40.0,40.0,40.0,40,35.0,40.0,1.1,9.93,11
40111068,0.0,32.0,40.0,40.0,0.0,40,0.0,0.0,6.8,16.22,11
40111069,0.0,36.0,38.0,40.0,40.0,40,34.0,40.0,3.9,8.38,11
40111070,40.0,39.0,40.0,40.0,40.0,40,35.0,40.0,3.7,10.34,11
40111071,37.0,22.0,0.0,38.0,0.0,40,15.0,0.0,6.1,12.719999999999999,11
40111072,32.0,0.0,40.0,38.0,40.0,40,39.0,20.0,6.4,13.790000000000001,11
40111073,40.0,38.0,0.0,40.0,40.0,40,35.0,35.0,5.3,10.68,11
40111074,35.0,31.0,40.0,40.0,40.0,40,28.0,40.0,3.7,9.34,11
40111075,35.0,40.0,40.0,40.0,40.0,40,35.0,40.0,6.8,14.7,11
40111076,20.0,39.0,40.0,40.0,40.0,40,33.0,40.0,3.7,9.92,11
40111077,40.0,39.0,40.0,40.0,40.0,40,35.0,40.0,5.7,14.34,11
40111078,0.0,39.0,0.0,20.0,0.0,40,28.0,40.0,5.5,12.57,11
40111411,40.0,38.0,40.0,40.0,40.0,40,25.0,27.0,3.0,10.4,11
40111414,0.0,0.0,40.0,40.0,40.0,40,38.0,40.0,3.0,5.88,11
40111415,20.0,5.0,40.0,0.0,35.0,40,35.0,30.0,1.2,6.75,11
40111417,23.0,0.0,0.0,40.0,0.0,40,15.0,30.0,3.1,7.48,11
40111418,0.0,39.0,40.0,40.0,0.0,40,15.0,40.0,0.0,6.04,11
40111419,0.0,0.0,38.0,37.0,40.0,40,28.0,0.0,4.0,9.030000000000001,11
40111420,35.0,30.0,20.0,40.0,40.0,40,0.0,0.0,5.8,14.95,11
40111421,0.0,0.0,0.0,0.0,40.0,40,25.0,0.0,0.0,1.4,11
40111422,0.0,39.0,40.0,40.0,40.0,40,35.0,40.0,6.8,14.84,11
40111423,0.0,0.0,0.0,0.0,0.0,0,28.0,0.0,0.0,0.5800000000000001,11
40111424,40.0,15.0,40.0,0.0,20.0,40,18.0,0.0,3.6,9.23,11
40111426,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,3.9,6.8,11
40123001,23.0,35.0,40.0,40.0,40.0,40,35.0,35.0,6.4,17.08,11
40123002,35.0,36.0,40.0,39.0,40.0,40,28.0,40.0,6.2,17.48,11
40126081,13.0,23.0,30.0,0.0,0.0,40,0.0,0.0,6.3,10.36,11
40126082,40.0,39.0,38.0,36.0,0.0,0,30.0,26.0,5.6,13.99,11
40126083,20.0,34.0,0.0,0.0,0.0,0,0.0,0.0,6.4,14.34,11
40126084,36.0,30.0,40.0,40.0,40.0,40,35.0,40.0,6.8,17.31,11
40126085,35.0,28.0,38.0,0.0,40.0,40,26.0,40.0,4.2,9.170000000000002,11
40126086,35.0,33.0,38.0,40.0,40.0,0,25.0,0.0,6.4,12.41,11
40129044,37.0,34.0,40.0,40.0,40.0,40,35.0,35.0,6.8,18.11,11
40129045,0.0,36.0,40.0,36.0,40.0,40,35.0,24.0,3.6,11.11,11
40129046,40.0,29.0,40.0,36.0,0.0,40,0.0,0.0,6.2,13.45,11
40132001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
40132003,40.0,35.0,40.0,38.0,40.0,40,35.0,40.0,6.7,16.88,11
40132007,40.0,35.0,30.0,36.0,40.0,40,40.0,40.0,5.2,13.41,11
40132010,40.0,34.0,30.0,40.0,40.0,40,40.0,0.0,6.0,14.44,11
40132012,0.0,40.0,40.0,36.0,35.0,0,35.0,22.0,3.9,9.48,11
40132013,25.0,20.0,20.0,37.0,40.0,40,40.0,0.0,0.0,8.52,11
40132021,40.0,34.0,40.0,40.0,40.0,40,40.0,40.0,5.6,17.34,11
40132033,0.0,0.0,40.0,38.0,35.0,40,40.0,0.0,2.3,10.03,11
40132048,37.0,39.0,38.0,38.0,35.0,40,40.0,40.0,0.0,11.57,11
